TSLA,2024-03-05,11:43AM,"Elon Musk Doesn't Give Family, Including His 75-Year-Old Mother, Early Access Or Discounts On Teslas, Saying, 'The Price You See Is The Family Discount'"
TSLA,2024-03-05,11:42AM,Tesla stock slides as Chinese market woes persist
TSLA,2024-03-05,11:12AM,"Mark Cuban Attacks Trump, Endorses Biden in Fiery Statement"
TSLA,2024-03-05,11:05AM,The Future for TSLA Stock: Why This Is a Make-or-Break Moment for Tesla
TSLA,2024-03-05,11:05AM,Tesla's only European factory was shut down by a group Elon Musk called the 'dumbest eco-terrorists on Earth'
TSLA,2024-03-05,10:58AM,Elon Musk loses world's richest man title to Jeff Bezos: BBG
TSLA,2024-03-05,10:50AM,"Tesla Stock Has Nearly 60% Upside, According to 1 Wall Street Analyst"
TSLA,2024-03-05,10:43AM,Tesla Halts German Factory After Suspected Arson Nearby
TSLA,2024-03-05,10:21AM,Tesla Stock Is Falling as Factory Halts Production. EV Rival NIO Is Also a Problem.
TSLA,2024-03-05,10:12AM,'Sour grapes': Elon Musk's lawsuit against OpenAI has Silicon Valley's billionaires in a food fight
TSLA,2024-03-05,10:03AM,"Forget Tesla, Buy This Magnificent Auto Stock Instead"
TSLA,2024-03-05,10:02AM,Magnificent 7 could easily become the 'Lag 7': Strategist
TSLA,2024-03-05,09:58AM,A Tesla Cybertruck crashed into the Beverly Hills Hotel sign
TSLA,2024-03-05,09:48AM,'Magnificent Seven' tech stocks lose steam as AI hype fades
TSLA,2024-03-05,09:46AM,The Mag 7s Earnings May Not Grow as Fast as You Think
TSLA,2024-03-07,12:50PM,"These Stocks Are Moving the Most Today: NYCB, Novo Nordisk, Ciena, Kroger, Tesla, Rivian, and More"
TSLA,2024-03-07,12:35PM,"Magnificent Seven Stocks To Buy And Watch: Meta, Nvidia Surge To Record Highs"
TSLA,2024-03-07,12:04PM,Ozempic maker Novo Nordisk's market cap just surpassed Tesla's
TSLA,2024-03-07,11:49AM,"ChargePoint Holdings, Inc. (NYSE:CHPT) Q4 2024 Earnings Call Transcript"
TSLA,2024-03-07,11:21AM,"EVgo, Inc. (NASDAQ:EVGO) Q4 2023 Earnings Call Transcript"
TSLA,2024-03-07,10:37AM,Thrice-divorced Elon Musk says 'super rich ex-wives who hate their former spouse' are killing Western Civilization
TSLA,2024-03-07,10:08AM,Tesla Stock Edges Lower After Company Falls Out of Market-Cap Top 10
TSLA,2024-03-07,10:07AM,Stocks rip higher off shifting tech sentiments after selloff
TSLA,2024-03-07,09:58AM,Tesla might actually lose money this year
TSLA,2024-03-07,09:57AM,"Stocks to Watch Thursday: Tesla, Kroger, Victoria's Secret"
TSLA,2024-03-07,09:36AM,Tesla rival Rivian needs a home run when it unveils the new R2 crossover. Its future may depend on it
TSLA,2024-03-07,08:30AM,Why Tesla and Consumer Habits Are Squeezing Out EV Charging Stocks
TSLA,2024-03-07,07:26AM,Tesla Stock Falls Again Amid Growth Fears
TSLA,2024-03-07,07:19AM,Tesla Stock Falls Again Amid Growth Fears. EV Rival Rivian Rises After Upgrade.
TSLA,2024-03-07,06:55AM,Things Just Went From Bad to Worse for General Motors and Self-Driving Start-Up Cruise. Here's Why I Think Tesla Is the Big Winner
TSLA,2024-03-07,06:22AM,Tesla Stock Falls Further After Company Falls Out of Market-Cap Top 10
TSLA,2024-03-07,03:42AM,"Second-hand prices soar for Tesla's Cybertruck, but it's not expected to last"
TSLA,2024-03-07,03:16AM,A drop in deliveries triggers another round of price wars in the Chinese EV marketand thats bad news for Tesla
TSLA,2024-03-06,12:28PM,SEC adopts landmark climate rule  here's what that means for public companies
TSLA,2024-03-07,01:54PM,Rivian Pauses New Factory to Save Cash as It Unveils Cheaper EV
TSLA,2024-03-09,06:29PM,Tesla rival Rivians market value jumps by over $1.7B after it unveils R2 and halts $5B factorycutting costs massively as Elon Musk suggested
TSLA,2024-03-09,12:07PM,Tesla Cybertruck drivers keep humiliating themselves on the internet
TSLA,2024-03-09,10:00AM,"The EV slowdown has already hit Tesla, Rivian, and others. These stocks are also casualties."
TSLA,2024-03-09,08:55AM,Is It Too Late to Buy Nvidia Stock?
TSLA,2024-03-09,08:03AM,"Tesla Vs. BYD: Tesla Plunges On Demand Woes; BYD Ramps Up Factories, EV Price War"
TSLA,2024-03-09,07:50AM,"Forget Tesla: This Stock Should Replace It in the ""Magnificent Seven"""
TSLA,2024-03-09,05:50AM,"Billionaire Ken Griffin Owns Every Single One of the ""Magnificent Seven"" Stocks. Should You?"
TSLA,2024-03-09,05:30AM,Elon Musk Sometimes Seems Trumpy. But Is He for Trump?
TSLA,2024-03-08,05:55PM,Why Rivian Was the 1 EV Stock That Didn't Drop This Week
TSLA,2024-03-08,04:39PM,Tesla Stock Is Down. Here Are Three Reasons.
TSLA,2024-03-08,04:33PM,Eco-terrorists strike $1 billion blow against Tesla plant in Germany and Rivian halts $5 billion Georgia factory as activists cheer
TSLA,2024-03-08,03:47PM,Tesla's Wall Street Fans Turn Squeamish as EV Turmoil Mounts
TSLA,2024-03-08,02:48PM,Magnificent Seven Stocks To Buy And Watch: Nvidia Stock Tumbles From Record Highs
TSLA,2024-03-08,01:16PM,"Taylor Swift's masterclass, Bitcoin's big moment, Novo Nordisk soars, Spirit sinks: The week's most popular stories"
TSLA,2024-03-08,12:53PM,"CORRECTED-UPDATE 2-Tesla's German plant to restart next week, says works council head"
TSLA,2024-03-08,11:35AM,"Tesla's German plant to restart next week, says works council head"
TSLA,2024-03-08,11:30AM,Elon Musk's Wealth Takes A $40 Billion Hit In 2024
TSLA,2024-03-08,11:28AM,Ozempic or Tesla? Markets are in no doubt which is hotter
TSLA,2024-03-08,10:59AM,Why Tesla Stock Fell This Week
TSLA,2024-03-08,10:41AM,UPDATE 1-Rivian surges as new launch R2 SUV attracts strong early orders
TSLA,2024-03-08,10:32AM,Heard on the Street: Rivian's Model 3 Moment
TSLA,2024-03-08,10:30AM,Rivian gains as new launch R2 SUV attracts strong early orders
TSLA,2024-03-08,10:24AM,Rivian surges as new launch R2 SUV attracts strong early orders
TSLA,2024-03-08,10:08AM,Unfortunate News for Tesla Stock Investors
TSLA,2024-03-08,09:20AM,"Germany's top prosecutor takes over Tesla fire investigation, suspecting terrorism"
TSLA,2024-03-08,08:46AM,EV Maker Rivian To Halt Construction of $5 Billion Georgia Plant
TSLA,2024-03-08,06:03AM,Tesla Stock Is Rising. Novo Nordisk Overtakes the EV Makers Valuation.
TSLA,2024-03-08,05:31AM,"2 ""Magnificent Seven"" Stocks to Buy Hand Over Fist in March"
TSLA,2024-03-08,05:26AM,Tesla Is Great. Here's Why You Shouldn't Buy It
TSLA,2024-03-08,05:08AM,"Rivian Follows Teslas Lead, but Is It Too Late?"
TSLA,2024-03-08,05:00AM,"OpenAI has Elon Musk receipts, ChatGPT's copyright problem, and Google 'messed up': AI news roundup"
TSLA,2024-03-08,03:13AM,15 Worst Performing Stocks in S&P 500
TSLA,2024-03-08,12:51AM,Huaweis EV Is Chinas No. 1 Among Upstarts for Second Month
TSLA,2024-03-07,11:40PM,"Elon Musks Tesla and SpaceX Bitcoin Holdings Worth $1.3B, Over Half a Million in Profits"
TSLA,2024-03-07,10:50PM,Panasonic considers growing EV battery production in US to supply Tesla Cybertruck
TSLA,2024-03-07,10:37PM,"UPDATE 2-Australia auto lobby split widens as Tesla, Volkswagen back tougher emissions plan"
TSLA,2024-03-07,09:29PM,Tesla Cybertruck prices are dropping by tens of thousands of dollars at auctions
TSLA,2024-03-07,09:25PM,"Australia auto lobby split widens as Tesla, Volkswagen back tougher emissions plan"
TSLA,2024-03-07,09:13PM,"After Tesla, Polestar quits Australia auto lobby as emissions fight escalates"
TSLA,2024-03-07,05:49PM,Tesla drivers lose US class action bid in battery range cases
TSLA,2024-03-07,05:45PM,Tesla (TSLA) Laps the Stock Market: Here's Why
TSLA,2024-03-07,04:32PM,"These Stocks Moved the Most Today: NYCB, Novo Nordisk, Ciena, Kroger, Tesla, Rivian, and More"
TSLA,2024-03-07,04:26PM,"Rivian Pausing New Georgia Factory, Offers New R2 and R3"
TSLA,2024-03-07,04:11PM,Nvidia's $1 Trillion Market Cap Gain This Year Is Nearly Double Tesla's Entire Market Cap
TSLA,2024-03-07,03:50PM,Tesla could lose more than $1 billion from its Germany factory being halted after an arson
TSLA,2024-03-07,02:51PM,Electric Pickups Are Getting Solar-Powered Accessories This Summer
TSLA,2024-03-07,02:42PM,Australia is showing us what happens when Tesla-beating BYD faces no tariffs and is free to grow
TSLA,2024-03-07,02:19PM,RIP Tesla: TSLA Stock Falls Out of the Top 10 Companies by Market Cap
